ID	cond	phase	blk	tri	targetId	err	comp	distance	ct	clk	TimeOUt
A1	plain	2	3	10	10	1	TRUE	0	7983	2	0
A1	plain	2	3	11	3	0	TRUE	0	2896	1	0
A1	plain	2	3	12	9	0	TRUE	0	5127	1	0
A1	randomIcon	1	1	1	15	0	TRUE	0	3358	1	0
A1	randomIcon	1	1	2	0	0	TRUE	0	2734	1	0
A1	randomIcon	1	1	3	9	0	TRUE	0	3832	1	0
A1	randomIcon	1	1	4	6	0	TRUE	0	2687	1	0
A1	randomIcon	1	1	5	12	0	TRUE	0	4440	1	0
A1	randomIcon	1	1	6	3	0	TRUE	0	2192	1	0
A1	randomIcon	1	2	1	9	0	TRUE	0	4991	1	0
A1	randomIcon	1	2	2	12	0	TRUE	0	4560	1	0
A1	randomIcon	1	2	3	0	0	TRUE	0	2424	1	0
A1	randomIcon	1	2	4	3	1	TRUE	0	6367	2	0
A1	randomIcon	1	2	5	6	0	TRUE	0	1976	1	0
A1	randomIcon	1	2	6	15	0	TRUE	0	2833	1	0
A1	randomIcon	1	3	1	6	0	TRUE	0	2343	1	0
A1	randomIcon	1	3	2	0	0	TRUE	0	2009	1	0
A1	randomIcon	1	3	3	9	0	TRUE	0	2679	1	0
A1	randomIcon	1	3	4	3	1	TRUE	0	5320	2	0
A1	randomIcon	1	3	5	15	0	TRUE	0	2216	1	0
A1	randomIcon	1	3	6	12	0	TRUE	0	1968	1	0
A1	randomIcon	2	1	1	4	0	TRUE	0	4126	1	0
A1	randomIcon	2	1	2	16	0	TRUE	0	5349	1	0
A1	randomIcon	2	1	3	10	0	TRUE	0	2648	1	0
A1	randomIcon	2	1	4	9	0	TRUE	0	2175	1	0
A1	randomIcon	2	1	5	1	1	TRUE	0	8664	2	0
A1	randomIcon	2	1	6	7	0	TRUE	0	2952	1	0
A1	randomIcon	2	1	7	13	0	TRUE	0	2176	1	0
A1	randomIcon	2	1	8	15	0	TRUE	0	3679	1	0
A1	randomIcon	2	1	9	0	0	TRUE	0	1879	1	0
A1	randomIcon	2	1	10	6	0	TRUE	0	2176	1	0
A1	randomIcon	2	1	11	3	0	TRUE	0	3351	1	0
A1	randomIcon	2	1	12	12	0	TRUE	0	4351	1	0
A1	randomIcon	2	2	1	15	0	TRUE	0	4216	1	0
A1	randomIcon	2	2	2	3	0	TRUE	0	2855	1	0
A1	randomIcon	2	2	3	16	0	TRUE	0	5623	1	0
A1	randomIcon	2	2	4	6	0	TRUE	0	2479	1	0
A1	randomIcon	2	2	5	1	0	TRUE	0	2769	1	0
A1	randomIcon	2	2	6	9	0	TRUE	0	2488	1	0
A1	randomIcon	2	2	7	0	0	TRUE	0	1974	1	0
A1	randomIcon	2	2	8	7	1	TRUE	0	5312	2	0
A1	randomIcon	2	2	9	10	0	TRUE	0	2064	1	0
A1	randomIcon	2	2	10	13	0	TRUE	0	2016	1	0
A1	randomIcon	2	2	11	4	0	TRUE	0	4280	1	0
A1	randomIcon	2	2	12	12	0	TRUE	0	4048	1	0
A1	randomIcon	2	3	1	13	0	TRUE	0	4006	1	0
A1	randomIcon	2	3	2	3	1	TRUE	0	5208	2	0
A1	randomIcon	2	3	3	4	0	TRUE	0	4304	1	0
A1	randomIcon	2	3	4	15	0	TRUE	0	3624	1	0
A1	randomIcon	2	3	5	16	0	TRUE	0	4119	1	0
A1	randomIcon	2	3	6	0	0	TRUE	0	2585	1	0
A1	randomIcon	2	3	7	7	0	TRUE	0	3840	1	0
A1	randomIcon	2	3	8	12	0	TRUE	0	2719	1	0
A1	randomIcon	2	3	9	1	0	TRUE	0	3328	1	0
A1	randomIcon	2	3	10	6	0	TRUE	0	1936	1	0
A1	randomIcon	2	3	11	9	0	TRUE	0	3423	1	0
A1	randomIcon	2	3	12	10	0	TRUE	0	2264	1	0
A1	randomIcon	3	1	1	5	2	TRUE	0	12332	3	0
A1	randomIcon	3	1	2	13	0	TRUE	0	3928	1	0
A1	randomIcon	3	1	3	10	0	TRUE	0	2824	1	0
A1	randomIcon	3	1	4	6	0	TRUE	0	6064	1	0
A1	randomIcon	3	1	5	15	0	TRUE	0	3128	1	0
A1	randomIcon	3	1	6	7	0	TRUE	0	5943	1	0
A1	randomIcon	3	1	7	17	0	TRUE	0	2320	1	0
A1	randomIcon	3	1	8	2	0	TRUE	0	1976	1	0
A1	randomIcon	3	1	9	12	0	TRUE	0	3408	1	0
A1	randomIcon	3	1	10	4	1	TRUE	0	7168	2	0
A1	randomIcon	3	1	11	3	19	TRUE	0	39917	19	0
A1	randomIcon	3	1	13	14	11	TRUE	0	21208	12	0
A1	randomIcon	3	1	14	16	0	TRUE	0	15679	1	0
A1	randomIcon	3	1	15	1	0	TRUE	0	5000	1	0
A1	randomIcon	3	1	16	9	0	TRUE	0	4383	1	0
A1	randomIcon	3	1	17	8	0	TRUE	0	3160	1	0
A1	randomIcon	3	1	18	0	0	TRUE	0	2320	1	0
A1	randomIcon	3	2	1	2	0	TRUE	0	6991	1	0
A1	randomIcon	3	2	2	14	3	TRUE	0	13344	4	0
A1	randomIcon	3	2	3	3	1	TRUE	0	12126	2	0
A1	randomIcon	3	2	4	7	0	TRUE	0	3040	1	0
A1	randomIcon	3	2	5	13	1	TRUE	0	4976	2	0
A1	randomIcon	3	2	6	6	0	TRUE	0	5839	1	0
A1	randomIcon	3	2	7	10	0	TRUE	0	3024	1	0
A1	randomIcon	3	2	8	12	0	TRUE	0	4887	1	0
A1	randomIcon	3	2	9	0	0	TRUE	0	3127	1	0
A1	randomIcon	3	2	10	16	0	TRUE	0	3184	1	0
A1	randomIcon	3	2	11	9	0	TRUE	0	3336	1	0
A1	randomIcon	3	2	12	15	0	TRUE	0	11600	1	0
A1	randomIcon	3	2	13	17	0	TRUE	0	2623	1	0
A1	randomIcon	3	2	14	5	1	TRUE	0	6505	2	0
A1	randomIcon	3	2	15	1	0	TRUE	0	6103	1	0
A1	randomIcon	3	2	16	8	0	TRUE	0	3041	1	0
A1	randomIcon	3	2	17	11	0	TRUE	0	6231	1	0
A1	randomIcon	3	2	18	4	0	TRUE	0	2584	1	0
A1	randomIcon	3	3	1	11	0	TRUE	0	4056	1	0
A1	randomIcon	3	3	2	9	0	TRUE	0	2352	1	0
A1	randomIcon	3	3	3	7	0	TRUE	0	3488	1	0
A1	randomIcon	3	3	4	2	1	TRUE	0	3759	2	0
A1	randomIcon	3	3	5	4	0	TRUE	0	2703	1	0
A1	randomIcon	3	3	6	14	0	TRUE	0	4472	1	0
A1	randomIcon	3	3	7	15	0	TRUE	0	12207	1	0
A1	randomIcon	3	3	8	17	0	TRUE	0	2152	1	0
A1	randomIcon	3	3	9	6	0	TRUE	0	3672	1	0
A1	randomIcon	3	3	10	8	0	TRUE	0	4975	1	0
A1	randomIcon	3	3	11	13	0	TRUE	0	2215	1	0
A1	randomIcon	3	3	12	12	0	TRUE	0	3656	1	0
A1	randomIcon	3	3	13	16	0	TRUE	0	4191	1	0
A1	randomIcon	3	3	14	5	9	TRUE	0	17624	10	0
A1	randomIcon	3	3	15	3	0	TRUE	0	8399	1	0
A1	randomIcon	3	3	16	1	0	TRUE	0	2199	1	0
A1	randomIcon	3	3	17	0	0	TRUE	0	1921	1	0
A1	randomIcon	3	3	18	10	0	TRUE	0	3999	1	0
A1	userselectedIcon	1	1	1	15	0	TRUE	0	2613	1	0
A1	userselectedIcon	1	1	2	9	0	TRUE	0	2222	1	0
A1	userselectedIcon	1	1	3	6	0	TRUE	0	2216	1	0
A1	userselectedIcon	1	1	4	12	0	TRUE	0	2168	1	0
A1	userselectedIcon	1	1	5	0	1	TRUE	0	3655	2	0
A1	userselectedIcon	1	1	6	3	0	TRUE	0	1815	1	0
A1	userselectedIcon	1	2	1	6	0	TRUE	0	2928	1	0
A1	userselectedIcon	1	2	2	9	0	TRUE	0	2008	1	0
A1	userselectedIcon	1	2	3	15	0	TRUE	0	2120	1	0
A1	userselectedIcon	1	2	4	3	0	TRUE	0	2415	1	0
A1	userselectedIcon	1	2	5	0	0	TRUE	0	2129	1	0
A1	userselectedIcon	1	2	6	12	0	TRUE	0	2312	1	0
A1	userselectedIcon	1	3	1	3	2	TRUE	0	7934	3	0
A1	userselectedIcon	1	3	2	15	0	TRUE	0	2688	1	0
A1	userselectedIcon	1	3	3	6	0	TRUE	0	2212	1	0
A1	userselectedIcon	1	3	4	12	0	TRUE	0	1976	1	0
A1	userselectedIcon	1	3	5	9	0	TRUE	0	1577	1	0
A1	userselectedIcon	1	3	6	0	0	TRUE	0	1623	1	0
A1	userselectedIcon	2	1	1	6	0	TRUE	0	1495	1	0
A1	userselectedIcon	2	1	2	7	1	TRUE	0	5911	2	0
A1	userselectedIcon	2	1	3	10	0	TRUE	0	7079	1	0
A1	userselectedIcon	2	1	4	9	3	TRUE	0	9846	4	0
A1	userselectedIcon	2	1	5	1	2	TRUE	0	11984	3	0
A1	userselectedIcon	2	1	6	3	0	TRUE	0	2752	1	0
A1	userselectedIcon	2	1	7	0	1	TRUE	0	8395	2	0
A1	userselectedIcon	2	1	8	13	0	TRUE	0	4680	1	0
A1	userselectedIcon	2	1	9	12	0	TRUE	0	2743	1	0
A1	userselectedIcon	2	1	10	16	0	TRUE	0	5624	1	0
A1	userselectedIcon	2	1	11	4	0	TRUE	0	3952	1	0
A1	userselectedIcon	2	1	12	15	2	TRUE	0	12687	3	0
A1	userselectedIcon	2	2	1	10	0	TRUE	0	4304	1	0
A1	userselectedIcon	2	2	2	13	0	TRUE	0	4256	1	0
A1	userselectedIcon	2	2	3	7	1	TRUE	0	5040	2	0
A1	userselectedIcon	2	2	4	16	0	TRUE	0	4680	1	0
A1	userselectedIcon	2	2	5	12	0	TRUE	0	6142	1	0
A1	userselectedIcon	2	2	6	0	0	TRUE	0	2241	1	0
A1	userselectedIcon	2	2	7	4	0	TRUE	0	3452	1	0
A1	userselectedIcon	2	2	8	15	2	TRUE	0	10384	3	0
A1	userselectedIcon	2	2	9	9	0	TRUE	0	3711	1	0
A1	userselectedIcon	2	2	10	6	0	TRUE	0	4153	1	0
A1	userselectedIcon	2	2	11	3	0	TRUE	0	4391	1	0
A1	userselectedIcon	2	2	12	1	0	TRUE	0	7608	1	0
A1	userselectedIcon	2	3	1	16	0	TRUE	0	5031	1	0
A1	userselectedIcon	2	3	2	12	0	TRUE	0	2544	1	0
A1	userselectedIcon	2	3	3	4	0	TRUE	0	2497	1	0
A1	userselectedIcon	2	3	4	13	0	TRUE	0	3199	1	0
A1	userselectedIcon	2	3	5	3	0	TRUE	0	2231	1	0
A1	userselectedIcon	2	3	6	6	0	TRUE	0	2232	1	0
A1	userselectedIcon	2	3	7	9	0	TRUE	0	3128	1	0
A1	userselectedIcon	2	3	8	7	0	TRUE	0	6144	1	0
A1	userselectedIcon	2	3	9	0	0	TRUE	0	2520	1	0
A1	userselectedIcon	2	3	10	1	0	TRUE	0	2941	1	0
A1	userselectedIcon	2	3	11	15	0	TRUE	0	7056	1	0
A1	userselectedIcon	2	3	12	10	1	TRUE	0	7144	2	0
A1	userselectedIcon	3	1	1	0	0	TRUE	0	1933	1	0
A1	userselectedIcon	3	1	2	9	0	TRUE	0	2423	1	0
A1	userselectedIcon	3	1	3	3	0	TRUE	0	3727	1	0
A1	userselectedIcon	3	1	4	15	0	TRUE	0	11408	1	0
A1	userselectedIcon	3	1	5	10	0	TRUE	0	3585	1	0
A1	userselectedIcon	3	1	6	2	0	TRUE	0	4712	1	0
A1	userselectedIcon	3	1	7	13	0	TRUE	0	4287	1	0
A1	userselectedIcon	3	1	8	1	0	TRUE	0	6889	1	0
A1	userselectedIcon	3	1	9	11	0	TRUE	0	4416	1	0
A1	userselectedIcon	3	1	10	4	0	TRUE	0	2559	1	0
A1	userselectedIcon	3	1	11	16	0	TRUE	0	10184	1	0
A1	userselectedIcon	3	1	12	5	0	TRUE	0	3063	1	0
A1	userselectedIcon	3	1	13	17	0	TRUE	0	2520	1	0
A1	userselectedIcon	3	1	14	14	0	TRUE	0	5768	1	0
A1	userselectedIcon	3	1	15	12	0	TRUE	0	2975	1	0
A1	userselectedIcon	3	1	16	6	1	TRUE	0	5214	2	0
A1	userselectedIcon	3	1	17	8	1	TRUE	0	9807	2	0
A1	userselectedIcon	3	1	18	7	3	TRUE	0	12967	4	0
A1	userselectedIcon	3	2	1	14	0	TRUE	0	5152	1	0
A1	userselectedIcon	3	2	2	5	0	TRUE	0	4248	1	0
A1	userselectedIcon	3	2	3	0	0	TRUE	0	2392	1	0
A1	userselectedIcon	3	2	4	16	1	TRUE	0	9680	2	0
A1	userselectedIcon	3	2	5	8	0	TRUE	0	3439	1	0
A1	userselectedIcon	3	2	6	7	12	TRUE	0	17725	13	0
A1	userselectedIcon	3	2	7	9	0	TRUE	0	3601	1	0
A1	userselectedIcon	3	2	8	12	0	TRUE	0	2968	1	0
A1	userselectedIcon	3	2	9	2	1	TRUE	0	7847	2	0
A1	userselectedIcon	3	2	10	15	1	TRUE	0	7943	2	0
A1	userselectedIcon	3	2	11	10	0	TRUE	0	3937	1	0
A1	userselectedIcon	3	2	12	1	0	TRUE	0	3271	1	0
A1	userselectedIcon	3	2	13	3	0	TRUE	0	2625	1	0
A1	userselectedIcon	3	2	14	13	0	TRUE	0	4639	1	0
A1	userselectedIcon	3	2	15	4	0	TRUE	0	2240	1	0
A1	userselectedIcon	3	2	16	11	0	TRUE	0	3200	1	0
A1	userselectedIcon	3	2	17	6	0	TRUE	0	2648	1	0
A1	userselectedIcon	3	2	18	17	0	TRUE	0	2184	1	0
A1	userselectedIcon	3	3	1	5	0	TRUE	0	3120	1	0
A1	userselectedIcon	3	3	2	16	0	TRUE	0	4551	1	0
A1	userselectedIcon	3	3	3	3	0	TRUE	0	3440	1	0
A1	userselectedIcon	3	3	4	6	0	TRUE	0	2504	1	0
A1	userselectedIcon	3	3	5	9	0	TRUE	0	3033	1	0
A1	userselectedIcon	3	3	6	17	0	TRUE	0	2112	1	0
A1	userselectedIcon	3	3	7	14	0	TRUE	0	4048	1	0
A1	userselectedIcon	3	3	8	0	0	TRUE	0	3047	1	0
A1	userselectedIcon	3	3	9	15	0	TRUE	0	6024	1	0
A1	userselectedIcon	3	3	10	12	0	TRUE	0	2536	1	0
A1	userselectedIcon	3	3	11	13	1	TRUE	0	6183	2	0
A1	userselectedIcon	3	3	12	8	0	TRUE	0	4152	1	0
A1	userselectedIcon	3	3	13	4	0	TRUE	0	2311	1	0
A1	userselectedIcon	3	3	14	10	0	TRUE	0	2999	1	0
A1	userselectedIcon	3	3	15	7	0	TRUE	0	2673	1	0
A1	userselectedIcon	3	3	16	11	0	TRUE	0	2136	1	0
A1	userselectedIcon	3	3	17	2	0	TRUE	0	3351	1	0
A1	userselectedIcon	3	3	18	1	0	TRUE	0	3007	1	0
A1	autolabel	1	1	1	0	0	TRUE	0	1566	1	0
A1	autolabel	1	1	2	15	0	TRUE	0	2742	1	0
A1	autolabel	1	1	3	3	0	TRUE	0	8177	1	0
A1	autolabel	1	1	4	6	0	TRUE	0	3264	1	0
A1	autolabel	1	1	5	12	0	TRUE	0	2119	1	0
A1	autolabel	1	1	6	9	0	TRUE	0	3097	1	0
A1	autolabel	1	2	1	6	2	TRUE	0	6943	3	0
A1	autolabel	1	2	2	15	0	TRUE	0	4241	1	0
A1	autolabel	1	2	3	0	0	TRUE	0	2111	1	0
A1	autolabel	1	2	4	3	0	TRUE	0	4441	1	0
A1	autolabel	1	2	5	9	0	TRUE	0	2631	1	0
A1	autolabel	1	2	6	12	0	TRUE	0	3675	1	0
A1	autolabel	1	3	1	15	0	TRUE	0	2888	1	0
A1	autolabel	1	3	2	12	1	TRUE	0	4240	2	0
A1	autolabel	1	3	3	9	0	TRUE	0	2184	1	0
A1	autolabel	1	3	4	3	0	TRUE	0	2952	1	0
A1	autolabel	1	3	5	6	1	TRUE	0	3408	2	0
A1	autolabel	1	3	6	0	0	TRUE	0	1575	1	0
A1	autolabel	2	1	1	12	3	TRUE	0	7388	4	0
A1	autolabel	2	1	2	0	0	TRUE	0	2967	1	0
A1	autolabel	2	1	3	6	1	TRUE	0	5385	2	0
A1	autolabel	2	1	4	16	2	TRUE	0	8647	3	0
A1	autolabel	2	1	5	15	0	TRUE	0	3807	1	0
A1	autolabel	2	1	6	1	0	TRUE	0	2832	1	0
A1	autolabel	2	1	7	9	0	TRUE	0	2936	1	0
A1	autolabel	2	1	8	10	4	TRUE	0	12039	5	0
A1	autolabel	2	1	9	4	0	TRUE	0	4075	1	0
A1	autolabel	2	1	10	3	1	TRUE	0	7455	2	0
A1	autolabel	2	1	11	13	1	TRUE	0	8071	2	0
A1	autolabel	2	1	12	7	12	TRUE	0	17335	13	0
A1	autolabel	2	2	1	1	4	TRUE	0	10895	5	0
A1	autolabel	2	2	2	6	0	TRUE	0	3231	1	0
A1	autolabel	2	2	3	13	0	TRUE	0	2640	1	0
A1	autolabel	2	2	4	3	0	TRUE	0	6087	1	0
A1	autolabel	2	2	5	4	0	TRUE	0	4096	1	0
A1	autolabel	2	2	6	16	0	TRUE	0	3094	1	0
A1	autolabel	2	2	7	7	3	TRUE	0	8952	4	0
A1	autolabel	2	2	8	15	0	TRUE	0	4007	1	0
A1	autolabel	2	2	9	9	0	TRUE	0	2080	1	0
A1	autolabel	2	2	10	0	0	TRUE	0	1968	1	0
A1	autolabel	2	2	11	12	0	TRUE	0	4048	1	0
A1	autolabel	2	2	12	10	0	TRUE	0	5280	1	0
A1	autolabel	2	3	1	6	0	TRUE	0	5864	1	0
A1	autolabel	2	3	2	12	0	TRUE	0	2327	1	0
A1	autolabel	2	3	3	15	0	TRUE	0	2280	1	0
A1	autolabel	2	3	4	13	0	TRUE	0	2256	1	0
A1	autolabel	2	3	5	0	0	TRUE	0	5904	1	0
A1	autolabel	2	3	6	16	0	TRUE	0	4616	1	0
A1	autolabel	2	3	7	3	0	TRUE	0	4440	1	0
A1	autolabel	2	3	8	9	0	TRUE	0	3280	1	0
A1	autolabel	2	3	9	10	1	TRUE	0	6493	2	0
A1	autolabel	2	3	10	1	0	TRUE	0	4752	1	0
A1	autolabel	2	3	11	7	0	TRUE	0	4143	1	0
A1	autolabel	2	3	12	4	0	TRUE	0	3304	1	0
A1	autolabel	3	1	1	10	11	TRUE	0	16019	12	0
A1	autolabel	3	1	2	3	0	TRUE	0	3607	1	0
A1	autolabel	3	1	3	1	0	TRUE	0	3040	1	0
A1	autolabel	3	1	4	15	0	TRUE	0	2448	1	0
A1	autolabel	3	1	5	5	0	TRUE	0	5544	1	0
A1	autolabel	3	1	6	4	0	TRUE	0	2625	1	0
A1	autolabel	3	1	7	0	0	TRUE	0	2160	1	0
A1	autolabel	3	1	8	17	0	TRUE	0	2200	1	0
A1	autolabel	3	1	9	9	0	TRUE	0	3959	1	0
A1	autolabel	3	1	10	7	0	TRUE	0	4768	1	0
A1	autolabel	3	1	11	16	0	TRUE	0	5294	1	0
A1	autolabel	3	1	12	14	1	TRUE	0	4990	2	0
A1	autolabel	3	1	13	8	0	TRUE	0	5231	1	0
A1	autolabel	3	1	14	2	0	TRUE	0	2592	1	0
A1	autolabel	3	1	15	13	0	TRUE	0	2512	1	0
A1	autolabel	3	1	16	11	0	TRUE	0	4616	1	0
A1	autolabel	3	1	17	6	0	TRUE	0	3384	1	0
A1	autolabel	3	1	18	12	1	TRUE	0	9439	2	0
A1	autolabel	3	2	1	6	1	TRUE	0	4672	2	0
A1	autolabel	3	2	2	11	0	TRUE	0	3264	1	0
A1	autolabel	3	2	3	16	6	TRUE	0	12479	7	0
A1	autolabel	3	2	4	2	0	TRUE	0	4351	1	0
A1	autolabel	3	2	5	15	0	TRUE	0	2630	1	0
A1	autolabel	3	2	6	1	0	TRUE	0	2168	1	0
A1	autolabel	3	2	7	3	0	TRUE	0	3752	1	0
A1	autolabel	3	2	8	5	0	TRUE	0	3135	1	0
A1	autolabel	3	2	9	9	0	TRUE	0	3199	1	0
A1	autolabel	3	2	10	0	0	TRUE	0	1921	1	0
A1	autolabel	3	2	11	7	0	TRUE	0	2575	1	0
A1	autolabel	3	2	12	13	0	TRUE	0	2248	1	0
A1	autolabel	3	2	13	14	1	TRUE	0	4951	2	0
A1	autolabel	3	2	14	12	0	TRUE	0	4463	1	0
A1	autolabel	3	2	15	4	0	TRUE	0	2672	1	0
A1	autolabel	3	2	16	8	0	TRUE	0	4016	1	0
A1	autolabel	3	2	17	17	0	TRUE	0	2617	1	0
A1	autolabel	3	2	18	10	1	TRUE	0	6359	2	0
A1	autolabel	3	3	1	12	1	TRUE	0	6479	2	0
A1	autolabel	3	3	2	3	1	TRUE	0	6022	2	0
A1	autolabel	3	3	3	9	0	TRUE	0	3103	1	0
A1	autolabel	3	3	4	10	1	TRUE	0	4888	2	0
A1	autolabel	3	3	5	7	0	TRUE	0	2719	1	0
A1	autolabel	3	3	6	1	0	TRUE	0	2120	1	0
A1	autolabel	3	3	7	14	0	TRUE	0	3255	1	0
A1	autolabel	3	3	8	11	0	TRUE	0	3079	1	0
A1	autolabel	3	3	9	4	0	TRUE	0	2664	1	0
A1	autolabel	3	3	10	2	0	TRUE	0	3823	1	0
A1	autolabel	3	3	11	15	0	TRUE	0	3984	1	0
A1	autolabel	3	3	12	6	0	TRUE	0	4120	1	0
A1	autolabel	3	3	13	16	0	TRUE	0	3103	1	0
