ID	cond	phase	blk	tri	targetId	err	comp	distance	ct	clk	TimeOUt
S1	ulabel	P3	B1	14	1	0	TRUE	0	3223	1	0
S1	ulabel	P3	B1	15	13	0	TRUE	0	3625	1	0
S1	ulabel	P3	B2	1	3	1	TRUE	0	4168	2	0
S1	ulabel	P3	B2	2	10	0	TRUE	0	4047	1	0
S1	ulabel	P3	B2	3	2	0	TRUE	0	3024	1	0
S1	ulabel	P3	B2	4	8	0	TRUE	0	5023	1	0
S1	ulabel	P3	B2	5	11	0	TRUE	0	3848	1	0
S1	ulabel	P3	B2	6	13	0	TRUE	0	2912	1	0
S1	ulabel	P3	B2	7	4	0	TRUE	0	5928	1	0
S1	ulabel	P3	B2	8	0	1	TRUE	0	4184	2	0
S1	ulabel	P3	B2	9	6	0	TRUE	0	4135	1	0
S1	ulabel	P3	B2	10	12	0	TRUE	0	4472	1	0
S1	ulabel	P3	B2	11	1	0	TRUE	0	3856	1	0
S1	ulabel	P3	B2	12	14	0	TRUE	0	4006	1	0
S1	ulabel	P3	B2	13	7	0	TRUE	0	3735	1	0
S1	ulabel	P3	B2	14	5	1	TRUE	0	5031	2	0
S1	ulabel	P3	B2	15	9	0	TRUE	0	4193	1	0
S1	ulabel	P3	B3	1	2	0	TRUE	0	4632	1	0
S1	ulabel	P3	B3	2	11	0	TRUE	0	3216	1	0
S1	ulabel	P3	B3	3	3	0	TRUE	0	3015	1	0
S1	ulabel	P3	B3	4	1	0	TRUE	0	3041	1	0
S1	ulabel	P3	B3	5	6	0	TRUE	0	3184	1	0
S1	ulabel	P3	B3	6	9	0	TRUE	0	3623	1	0
S1	ulabel	P3	B3	7	13	0	TRUE	0	2832	1	0
S1	ulabel	P3	B3	8	7	0	TRUE	0	3209	1	0
S1	ulabel	P3	B3	9	10	0	TRUE	0	4736	1	0
S1	ulabel	P3	B3	10	5	0	TRUE	0	2992	1	0
S1	ulabel	P3	B3	11	8	0	TRUE	0	5144	1	0
S1	ulabel	P3	B3	12	4	0	TRUE	0	6447	1	0
S1	ulabel	P3	B3	13	14	0	TRUE	0	3128	1	0
S1	ulabel	P3	B3	14	12	0	TRUE	0	4160	1	0
S1	ulabel	P3	B3	15	0	0	TRUE	0	3063	1	0
S2	autolabel	P1	B1	1	12	0	TRUE	0	2622	1	0
S2	autolabel	P1	B1	2	3	0	TRUE	0	4614	1	0
S2	autolabel	P1	B1	3	0	0	TRUE	0	6295	1	0
S2	autolabel	P1	B1	4	9	0	TRUE	0	4495	1	0
S2	autolabel	P1	B1	5	6	0	TRUE	0	6953	1	0
S2	autolabel	P1	B2	1	6	0	TRUE	0	7911	1	0
S2	autolabel	P1	B2	2	0	0	TRUE	0	5207	1	0
S2	autolabel	P1	B2	3	9	0	TRUE	0	3568	1	0
S2	autolabel	P1	B2	4	12	0	TRUE	0	4063	1	0
S2	autolabel	P1	B2	5	3	0	TRUE	0	4080	1	0
S2	autolabel	P1	B3	1	6	0	TRUE	0	5311	1	0
S2	autolabel	P1	B3	2	0	0	TRUE	0	3968	1	0
S2	autolabel	P1	B3	3	3	0	TRUE	0	3608	1	0
S2	autolabel	P1	B3	4	9	0	TRUE	0	3895	1	0
S2	autolabel	P1	B3	5	12	0	TRUE	0	3016	1	0
S2	autolabel	P2	B1	1	9	0	TRUE	0	2998	1	0
S2	autolabel	P2	B1	2	13	0	TRUE	0	4687	1	0
S2	autolabel	P2	B1	3	1	0	TRUE	0	2992	1	0
S2	autolabel	P2	B1	4	6	0	TRUE	0	5142	1	0
S2	autolabel	P2	B1	5	12	0	TRUE	0	3640	1	0
S2	autolabel	P2	B1	6	7	0	TRUE	0	3912	1	0
S2	autolabel	P2	B1	7	4	0	TRUE	0	13696	1	0
S2	autolabel	P2	B1	8	0	0	TRUE	0	4695	1	0
S2	autolabel	P2	B1	9	10	0	TRUE	0	4777	1	0
S2	autolabel	P2	B1	10	3	0	TRUE	0	3760	1	0
S2	autolabel	P2	B2	1	6	0	TRUE	0	3432	1	0
S2	autolabel	P2	B2	2	12	0	TRUE	0	3407	1	0
S2	autolabel	P2	B2	3	10	0	TRUE	0	4785	1	0
S2	autolabel	P2	B2	4	3	0	TRUE	0	3575	1	0
S2	autolabel	P2	B2	5	4	0	TRUE	0	3648	1	0
S2	autolabel	P2	B2	6	1	0	TRUE	0	3368	1	0
S2	autolabel	P2	B2	7	9	0	TRUE	0	3840	1	0
S2	autolabel	P2	B2	8	0	0	TRUE	0	3063	1	0
S2	autolabel	P2	B2	9	7	0	TRUE	0	4104	1	0
S2	autolabel	P2	B2	10	13	0	TRUE	0	4263	1	0
S2	autolabel	P2	B3	1	7	0	TRUE	0	6904	1	0
S2	autolabel	P2	B3	2	13	0	TRUE	0	3791	1	0
S2	autolabel	P2	B3	3	12	0	TRUE	0	3903	1	0
S2	autolabel	P2	B3	4	1	0	TRUE	0	2945	1	0
S2	autolabel	P2	B3	5	9	0	TRUE	0	3447	1	0
S2	autolabel	P2	B3	6	4	0	TRUE	0	4128	1	0
S2	autolabel	P2	B3	7	0	0	TRUE	0	3209	1	0
S2	autolabel	P2	B3	8	10	0	TRUE	0	3520	1	0
S2	autolabel	P2	B3	9	6	0	TRUE	0	3351	1	0
S2	autolabel	P2	B3	10	3	0	TRUE	0	3936	1	0
S2	autolabel	P3	B1	1	1	0	TRUE	0	2573	1	0
S2	autolabel	P3	B1	2	3	0	TRUE	0	3582	1	0
S2	autolabel	P3	B1	3	8	0	TRUE	0	3449	1	0
S2	autolabel	P3	B1	4	5	0	TRUE	0	6999	1	0
S2	autolabel	P3	B1	5	7	0	TRUE	0	3536	1	0
S2	autolabel	P3	B1	6	4	0	TRUE	0	3559	1	0
S2	autolabel	P3	B1	7	6	0	TRUE	0	3336	1	0
S2	autolabel	P3	B1	8	0	0	TRUE	0	3320	1	0
S2	autolabel	P3	B1	9	14	0	TRUE	0	6135	1	0
S2	autolabel	P3	B1	10	9	0	TRUE	0	3537	1	0
S2	autolabel	P3	B1	11	2	0	TRUE	0	3312	1	0
S2	autolabel	P3	B1	12	10	0	TRUE	0	3504	1	0
S2	autolabel	P3	B1	13	11	0	TRUE	0	7032	1	0
S2	autolabel	P3	B1	14	12	0	TRUE	0	3120	1	0
S2	autolabel	P3	B1	15	13	0	TRUE	0	3824	1	0
S2	autolabel	P3	B2	1	11	0	TRUE	0	5071	1	0
S2	autolabel	P3	B2	2	0	0	TRUE	0	3273	1	0
S2	autolabel	P3	B2	3	5	0	TRUE	0	3856	1	0
S2	autolabel	P3	B2	4	8	0	TRUE	0	3400	1	0
S2	autolabel	P3	B2	5	1	0	TRUE	0	3392	1	0
S2	autolabel	P3	B2	6	9	0	TRUE	0	3231	1	0
S2	autolabel	P3	B2	7	6	0	TRUE	0	3279	1	0
S2	autolabel	P3	B2	8	2	0	TRUE	0	3736	1	0
S2	autolabel	P3	B2	9	4	0	TRUE	0	4832	1	0
S2	autolabel	P3	B2	10	14	0	TRUE	0	5783	1	0
S2	autolabel	P3	B2	11	12	0	TRUE	0	3120	1	0
S2	autolabel	P3	B2	12	10	0	TRUE	0	3559	1	0
S2	autolabel	P3	B2	13	3	0	TRUE	0	4192	1	0
S2	autolabel	P3	B2	14	7	0	TRUE	0	4200	1	0
S2	autolabel	P3	B2	15	13	0	TRUE	0	3431	1	0
S2	autolabel	P3	B3	1	6	0	TRUE	0	3448	1	0
S2	autolabel	P3	B3	2	11	0	TRUE	0	4208	1	0
S2	autolabel	P3	B3	3	1	0	TRUE	0	3392	1	0
S2	autolabel	P3	B3	4	0	0	TRUE	0	3048	1	0
S2	autolabel	P3	B3	5	9	0	TRUE	0	3591	1	0
S2	autolabel	P3	B3	6	4	0	TRUE	0	4792	1	0
S2	autolabel	P3	B3	7	7	0	TRUE	0	4088	1	0
S2	autolabel	P3	B3	8	14	0	TRUE	0	4480	1	0
S2	autolabel	P3	B3	9	5	0	TRUE	0	9360	1	0
S2	autolabel	P3	B3	10	12	0	TRUE	0	3056	1	0
S2	autolabel	P3	B3	11	3	0	TRUE	0	3784	1	0
S2	autolabel	P3	B3	12	10	0	TRUE	0	3727	1	0
S2	autolabel	P3	B3	13	13	0	TRUE	0	3904	1	0
S2	autolabel	P3	B3	14	2	0	TRUE	0	3440	1	0
S2	autolabel	P3	B3	15	8	0	TRUE	0	3456	1	0
S2	plain	P1	B1	1	9	0	TRUE	0	2130	1	0
S2	plain	P1	B1	2	12	0	TRUE	0	2990	1	0
S2	plain	P1	B1	3	3	0	TRUE	0	2553	1	0
S2	plain	P1	B1	4	0	0	TRUE	0	2519	1	0
S2	plain	P1	B1	5	6	0	TRUE	0	2400	1	0
S2	plain	P1	B2	1	0	0	TRUE	0	5648	1	0
S2	plain	P1	B2	2	3	0	TRUE	0	3159	1	0
S2	plain	P1	B2	3	9	0	TRUE	0	4271	1	0
S2	plain	P1	B2	4	6	0	TRUE	0	2936	1	0
S2	plain	P1	B2	5	12	0	TRUE	0	4872	1	0
S2	plain	P1	B3	1	6	0	TRUE	0	2688	1	0
S2	plain	P1	B3	2	0	0	TRUE	0	2720	1	0
S2	plain	P1	B3	3	9	0	TRUE	0	3120	1	0
S2	plain	P1	B3	4	12	0	TRUE	0	2624	1	0
S2	plain	P1	B3	5	3	0	TRUE	0	7408	1	0
S2	plain	P2	B1	1	9	0	TRUE	0	3333	1	0
S2	plain	P2	B1	2	13	0	TRUE	0	2967	1	0
S2	plain	P2	B1	3	12	7	TRUE	0	20838	8	0
S2	plain	P2	B1	4	1	1	TRUE	0	6431	2	0
S2	plain	P2	B1	5	6	1	TRUE	0	5920	2	0
S2	plain	P2	B1	6	4	3	TRUE	0	8262	4	0
S2	plain	P2	B1	7	7	0	TRUE	0	3984	1	0
S2	plain	P2	B1	8	10	0	TRUE	0	2991	1	0
S2	plain	P2	B1	9	3	0	TRUE	0	5328	1	0
S2	plain	P2	B1	10	0	0	TRUE	0	2463	1	0
S2	plain	P2	B2	1	0	0	TRUE	0	3009	1	0
S2	plain	P2	B2	2	6	0	TRUE	0	5240	1	0
S2	plain	P2	B2	3	1	1	TRUE	0	4911	2	0
S2	plain	P2	B2	4	13	0	TRUE	0	3352	1	0
S2	plain	P2	B2	5	4	2	TRUE	0	7951	3	0
S2	plain	P2	B2	6	9	0	TRUE	0	3167	1	0
S2	plain	P2	B2	7	12	1	TRUE	0	7879	2	0
S2	plain	P2	B2	8	7	0	TRUE	0	5856	1	0
S2	plain	P2	B2	9	3	0	TRUE	0	2992	1	0
S2	plain	P2	B2	10	10	0	TRUE	0	2815	1	0
S2	plain	P2	B3	1	13	0	TRUE	0	2656	1	0
S2	plain	P2	B3	2	4	0	TRUE	0	6912	1	0
S2	plain	P2	B3	3	6	0	TRUE	0	2752	1	0
S2	plain	P2	B3	4	1	1	TRUE	0	4671	2	0
S2	plain	P2	B3	5	7	0	TRUE	0	2848	1	0
S2	plain	P2	B3	6	3	0	TRUE	0	3232	1	0
S2	plain	P2	B3	7	12	0	TRUE	0	3303	1	0
S2	plain	P2	B3	8	0	0	TRUE	0	3040	1	0
S2	plain	P2	B3	9	10	0	TRUE	0	2952	1	0
S2	plain	P2	B3	10	9	0	TRUE	0	2775	1	0
S2	plain	P3	B1	1	9	0	TRUE	0	7581	1	0
S2	plain	P3	B1	2	4	0	TRUE	0	8128	1	0
S2	plain	P3	B1	3	13	0	TRUE	0	5639	1	0
S2	plain	P3	B1	4	2	0	TRUE	0	5423	1	0
S2	plain	P3	B1	5	6	0	TRUE	0	7496	1	0
S2	plain	P3	B1	6	14	0	TRUE	0	4648	1	0
S2	plain	P3	B1	7	7	0	TRUE	0	6416	1	0
S2	plain	P3	B1	8	3	1	TRUE	0	6551	2	0
S2	plain	P3	B1	9	8	1	TRUE	0	7712	2	0
S2	plain	P3	B1	10	0	0	TRUE	0	2912	1	0
S2	plain	P3	B1	11	11	0	TRUE	0	3936	1	0
S2	plain	P3	B1	12	10	0	TRUE	0	4672	1	0
S2	plain	P3	B1	13	5	0	TRUE	0	10111	1	0
S2	plain	P3	B1	14	12	9	TRUE	0	29710	10	0
S2	plain	P3	B1	15	1	0	TRUE	0	5832	1	0
S2	plain	P3	B2	1	3	1	TRUE	0	9136	2	0
S2	plain	P3	B2	2	10	0	TRUE	0	4504	1	0
S2	plain	P3	B2	3	2	0	TRUE	0	2792	1	0
S2	plain	P3	B2	4	12	1	TRUE	0	6416	2	0
S2	plain	P3	B2	5	13	0	TRUE	0	3055	1	0
S2	plain	P3	B2	6	8	1	TRUE	0	9153	2	0
S2	plain	P3	B2	7	1	0	TRUE	0	3992	1	0
S2	plain	P3	B2	8	7	0	TRUE	0	5712	1	0
S2	plain	P3	B2	9	6	0	TRUE	0	5007	1	0
S2	plain	P3	B2	10	0	0	TRUE	0	5528	1	0
S2	plain	P3	B2	11	9	0	TRUE	0	6847	1	0
S2	plain	P3	B2	12	11	0	TRUE	0	4433	1	0
S2	plain	P3	B2	13	14	0	TRUE	0	3335	1	0
S2	plain	P3	B2	14	4	0	TRUE	0	4135	1	0
S2	plain	P3	B2	15	5	0	TRUE	0	6632	1	0
S2	plain	P3	B3	1	13	0	TRUE	0	2961	1	0
S2	plain	P3	B3	2	14	0	TRUE	0	3176	1	0
S2	plain	P3	B3	3	10	0	TRUE	0	4599	1	0
S2	plain	P3	B3	4	6	0	TRUE	0	8288	1	0
S2	plain	P3	B3	5	5	1	TRUE	0	12269	2	0
S2	plain	P3	B3	6	1	0	TRUE	0	5280	1	0
S2	plain	P3	B3	7	12	0	TRUE	0	3679	1	0
S2	plain	P3	B3	8	7	2	TRUE	0	8057	3	0
S2	plain	P3	B3	9	2	0	TRUE	0	2895	1	0
S2	plain	P3	B3	10	9	1	TRUE	0	7720	2	0
S2	plain	P3	B3	11	0	0	TRUE	0	3040	1	0
S2	plain	P3	B3	12	11	0	TRUE	0	3055	1	0
S2	plain	P3	B3	13	4	0	TRUE	0	3744	1	0
S2	plain	P3	B3	14	8	1	TRUE	0	9231	2	0
S2	plain	P3	B3	15	3	0	TRUE	0	5480	1	0
S2	randicon	P1	B1	1	6	0	TRUE	0	4517	1	0
S2	randicon	P1	B1	2	9	0	TRUE	0	6574	1	0
S2	randicon	P1	B1	3	0	0	TRUE	0	7256	1	0
S2	randicon	P1	B1	4	3	0	TRUE	0	4975	1	0
S2	randicon	P1	B1	5	12	0	TRUE	0	4688	1	0
S2	randicon	P1	B2	1	3	0	TRUE	0	18800	1	0
S2	randicon	P1	B2	2	0	0	TRUE	0	3704	1	0
S2	randicon	P1	B2	3	9	0	TRUE	0	3696	1	0
S2	randicon	P1	B2	4	6	0	TRUE	0	2767	1	0
S2	randicon	P1	B2	5	12	0	TRUE	0	2768	1	0
S2	randicon	P1	B3	1	6	0	TRUE	0	3528	1	0
S2	randicon	P1	B3	2	3	0	TRUE	0	2928	1	0
S2	randicon	P1	B3	3	12	0	TRUE	0	3000	1	0
S2	randicon	P1	B3	4	0	0	TRUE	0	2856	1	0
S2	randicon	P1	B3	5	9	6	TRUE	0	36449	7	0
S2	randicon	P2	B1	1	6	0	TRUE	0	2374	1	0
S2	randicon	P2	B1	2	13	0	TRUE	0	5166	1	0
S2	randicon	P2	B1	3	3	0	TRUE	0	5527	1	0
S2	randicon	P2	B1	4	1	0	TRUE	0	2999	1	0
S2	randicon	P2	B1	5	12	0	TRUE	0	4008	1	0
S2	randicon	P2	B1	6	9	0	TRUE	0	4592	1	0
S2	randicon	P2	B1	7	7	0	TRUE	0	3920	1	0
S2	randicon	P2	B1	8	0	0	TRUE	0	4112	1	0
S2	randicon	P2	B1	9	4	0	TRUE	0	8432	1	0
S2	randicon	P2	B1	10	10	0	TRUE	0	3448	1	0
S2	randicon	P2	B2	1	6	0	TRUE	0	3152	1	0
S2	randicon	P2	B2	2	3	0	TRUE	0	6624	1	0
S2	randicon	P2	B2	3	0	0	TRUE	0	3080	1	0
S2	randicon	P2	B2	4	9	0	TRUE	0	3671	1	0
S2	randicon	P2	B2	5	13	0	TRUE	0	3952	1	0
S2	randicon	P2	B2	6	12	0	TRUE	0	3119	1	0
S2	randicon	P2	B2	7	4	0	TRUE	0	6624	1	0
S2	randicon	P2	B2	8	7	0	TRUE	0	5120	1	0
S2	randicon	P2	B2	9	1	0	TRUE	0	3288	1	0
S2	randicon	P2	B2	10	10	0	TRUE	0	5152	1	0
S2	randicon	P2	B3	1	4	0	TRUE	0	6336	1	0
S2	randicon	P2	B3	2	6	0	TRUE	0	3520	1	0
S2	randicon	P2	B3	3	3	2	TRUE	0	9063	3	0
S2	randicon	P2	B3	4	0	0	TRUE	0	2671	1	0
S2	randicon	P2	B3	5	10	0	TRUE	0	2967	1	0
S2	randicon	P2	B3	6	1	0	TRUE	0	2567	1	0
S2	randicon	P2	B3	7	12	0	TRUE	0	3568	1	0
S2	randicon	P2	B3	8	13	0	TRUE	0	3080	1	0
S2	randicon	P2	B3	9	7	0	TRUE	0	2631	1	0
S2	randicon	P2	B3	10	9	0	TRUE	0	4849	1	0
S2	randicon	P3	B1	1	2	0	TRUE	0	8300	1	0
S2	randicon	P3	B1	2	11	0	TRUE	0	3263	1	0
S2	randicon	P3	B1	3	8	0	TRUE	0	3191	1	0
S2	randicon	P3	B1	4	5	0	TRUE	0	3816	1	0
S2	randicon	P3	B1	5	10	0	TRUE	0	3903	1	0
S2	randicon	P3	B1	6	3	1	TRUE	0	9767	2	0
S2	randicon	P3	B1	7	0	0	TRUE	0	2800	1	0
S2	randicon	P3	B1	8	7	0	TRUE	0	3232	1	0
S2	randicon	P3	B1	9	6	0	TRUE	0	3720	1	0
S2	randicon	P3	B1	10	9	0	TRUE	0	7071	1	0
S2	randicon	P3	B1	11	12	0	TRUE	0	3248	1	0
S2	randicon	P3	B1	12	14	0	TRUE	0	3975	1	0
S2	randicon	P3	B1	13	1	0	TRUE	0	5648	1	0
S2	randicon	P3	B1	14	13	0	TRUE	0	4775	1	0
S2	randicon	P3	B1	15	4	0	TRUE	0	4632	1	0
S2	randicon	P3	B2	1	10	0	TRUE	0	4704	1	0
S2	randicon	P3	B2	2	11	0	TRUE	0	3008	1	0
S2	randicon	P3	B2	3	14	0	TRUE	0	3040	1	0
S2	randicon	P3	B2	4	9	0	TRUE	0	6119	1	0
S2	randicon	P3	B2	5	8	0	TRUE	0	4400	1	0
S2	randicon	P3	B2	6	2	0	TRUE	0	5127	1	0
S2	randicon	P3	B2	7	7	0	TRUE	0	3553	1	0
S2	randicon	P3	B2	8	3	0	TRUE	0	8032	1	0
S2	randicon	P3	B2	9	6	0	TRUE	0	3448	1	0
S2	randicon	P3	B2	10	13	0	TRUE	0	5215	1	0
S2	randicon	P3	B2	11	5	0	TRUE	0	3784	1	0
S2	randicon	P3	B2	12	12	0	TRUE	0	3248	1	0
S2	randicon	P3	B2	13	1	0	TRUE	0	3617	1	0
S2	randicon	P3	B2	14	4	0	TRUE	0	4454	1	0
S2	randicon	P3	B2	15	0	0	TRUE	0	2872	1	0
S2	randicon	P3	B3	1	14	0	TRUE	0	3976	1	0
S2	randicon	P3	B3	2	0	0	TRUE	0	2792	1	0
S2	randicon	P3	B3	3	9	3	TRUE	0	21591	4	0
S2	randicon	P3	B3	4	5	0	TRUE	0	3791	1	0
S2	randicon	P3	B3	5	3	0	TRUE	0	3816	1	0
S2	randicon	P3	B3	6	7	0	TRUE	0	4000	1	0
S2	randicon	P3	B3	7	8	0	TRUE	0	3648	1	0
S2	randicon	P3	B3	8	6	0	TRUE	0	3503	1	0
S2	randicon	P3	B3	9	1	0	TRUE	0	2682	1	0
S2	randicon	P3	B3	10	4	0	TRUE	0	4023	1	0
S2	randicon	P3	B3	11	10	0	TRUE	0	2975	1	0
S2	randicon	P3	B3	12	2	0	TRUE	0	5232	1	0
S2	randicon	P3	B3	13	11	0	TRUE	0	3255	1	0
S2	randicon	P3	B3	14	13	0	TRUE	0	4895	1	0
S2	randicon	P3	B3	15	12	0	TRUE	0	3697	1	0
S2	uicon	P1	B1	1	0	0	TRUE	0	2661	1	0
S2	uicon	P1	B1	2	12	0	TRUE	0	3575	1	0
S2	uicon	P1	B1	3	9	0	TRUE	0	5631	1	0
S2	uicon	P1	B1	4	3	0	TRUE	0	3600	1	0
S2	uicon	P1	B1	5	6	0	TRUE	0	3264	1	0
S2	uicon	P1	B2	1	6	0	TRUE	0	4063	1	0
S2	uicon	P1	B2	2	12	0	TRUE	0	2976	1	0
S2	uicon	P1	B2	3	3	0	TRUE	0	2665	1	0
S2	uicon	P1	B2	4	9	0	TRUE	0	4032	1	0
S2	uicon	P1	B2	5	0	0	TRUE	0	3439	1	0
S2	uicon	P1	B3	1	9	0	TRUE	0	6696	1	0
S2	uicon	P1	B3	2	3	0	TRUE	0	3088	1	0
S2	uicon	P1	B3	3	6	0	TRUE	0	3032	1	0
S2	uicon	P1	B3	4	12	0	TRUE	0	4264	1	0
S2	uicon	P1	B3	5	0	0	TRUE	0	3584	1	0
S2	uicon	P2	B1	1	12	0	TRUE	0	2589	1	0
S2	uicon	P2	B1	2	1	0	TRUE	0	6247	1	0
S2	uicon	P2	B1	3	9	0	TRUE	0	3823	1	0
S2	uicon	P2	B1	4	3	0	TRUE	0	3159	1	0
S2	uicon	P2	B1	5	0	0	TRUE	0	5112	1	0
S2	uicon	P2	B1	6	10	0	TRUE	0	4936	1	0
S2	uicon	P2	B1	7	4	0	TRUE	0	4767	1	0
S2	uicon	P2	B1	8	7	5	TRUE	0	30239	6	0
S2	uicon	P2	B1	9	13	0	TRUE	0	8801	1	0
S2	uicon	P2	B1	10	6	0	TRUE	0	3062	1	0
S2	uicon	P2	B2	1	4	0	TRUE	0	6616	1	0
S2	uicon	P2	B2	2	9	0	TRUE	0	3272	1	0
S2	uicon	P2	B2	3	0	0	TRUE	0	2872	1	0
S2	uicon	P2	B2	4	7	1	TRUE	0	9712	2	0
S2	uicon	P2	B2	5	6	0	TRUE	0	3063	1	0
S2	uicon	P2	B2	6	13	0	TRUE	0	3935	1	0
S2	uicon	P2	B2	7	3	0	TRUE	0	3465	1	0
S2	uicon	P2	B2	8	1	0	TRUE	0	5080	1	0
S2	uicon	P2	B2	9	10	0	TRUE	0	5799	1	0
S2	uicon	P2	B2	10	12	0	TRUE	0	7729	1	0
S2	uicon	P2	B3	1	1	0	TRUE	0	6615	1	0
S2	uicon	P2	B3	2	7	0	TRUE	0	3760	1	0
S2	uicon	P2	B3	3	0	0	TRUE	0	3351	1	0
S2	uicon	P2	B3	4	12	0	TRUE	0	5919	1	0
S2	uicon	P2	B3	5	3	0	TRUE	0	3168	1	0
S2	uicon	P2	B3	6	4	0	TRUE	0	3040	1	0
S2	uicon	P2	B3	7	10	0	TRUE	0	3280	1	0
S2	uicon	P2	B3	8	9	0	TRUE	0	5856	1	0
S2	uicon	P2	B3	9	6	0	TRUE	0	7840	1	0
S2	uicon	P2	B3	10	13	0	TRUE	0	6456	1	0
S2	uicon	P3	B1	1	10	0	TRUE	0	2438	1	0
S2	uicon	P3	B1	2	7	0	TRUE	0	2766	1	0
S2	uicon	P3	B1	3	0	0	TRUE	0	2776	1	0
S2	uicon	P3	B1	4	9	0	TRUE	0	3617	1	0
S2	uicon	P3	B1	5	1	0	TRUE	0	3223	1	0
S2	uicon	P3	B1	6	6	0	TRUE	0	3112	1	0
S2	uicon	P3	B1	7	13	0	TRUE	0	5568	1	0
S2	uicon	P3	B1	8	4	0	TRUE	0	3872	1	0
S2	uicon	P3	B1	9	11	1	TRUE	0	10280	2	0
S2	uicon	P3	B1	10	8	0	TRUE	0	3943	1	0
S2	uicon	P3	B1	11	12	0	TRUE	0	4616	1	0
S2	uicon	P3	B1	12	2	0	TRUE	0	3464	1	0
S2	uicon	P3	B1	13	3	0	TRUE	0	3616	1	0
S2	uicon	P3	B1	14	14	0	TRUE	0	3944	1	0
S2	uicon	P3	B1	15	5	0	TRUE	0	10112	1	0
S2	uicon	P3	B2	1	14	0	TRUE	0	3175	1	0
S2	uicon	P3	B2	2	12	0	TRUE	0	6664	1	0
S2	uicon	P3	B2	3	10	0	TRUE	0	3607	1	0
S2	uicon	P3	B2	4	5	1	TRUE	0	13384	2	0
S2	uicon	P3	B2	5	13	0	TRUE	0	3287	1	0
S2	uicon	P3	B2	6	6	0	TRUE	0	2872	1	0
S2	uicon	P3	B2	7	4	0	TRUE	0	3048	1	0
S2	uicon	P3	B2	8	2	0	TRUE	0	3688	1	0
S2	uicon	P3	B2	9	9	0	TRUE	0	3991	1	0
S2	uicon	P3	B2	10	8	0	TRUE	0	3504	1	0
S2	uicon	P3	B2	11	1	0	TRUE	0	3336	1	0
S2	uicon	P3	B2	12	0	0	TRUE	0	2824	1	0
S2	uicon	P3	B2	13	7	0	TRUE	0	2447	1	0
S2	uicon	P3	B2	14	11	0	TRUE	0	5320	1	0
S2	uicon	P3	B2	15	3	0	TRUE	0	3920	1	0
S2	uicon	P3	B3	1	10	0	TRUE	0	3496	1	0
S2	uicon	P3	B3	2	14	0	TRUE	0	3167	1	0
S2	uicon	P3	B3	3	8	0	TRUE	0	3112	1	0
S2	uicon	P3	B3	4	12	0	TRUE	0	3952	1	0
S2	uicon	P3	B3	5	3	0	TRUE	0	2903	1	0
S2	uicon	P3	B3	6	4	0	TRUE	0	3561	1	0
S2	uicon	P3	B3	7	2	0	TRUE	0	3159	1	0
S2	uicon	P3	B3	8	13	0	TRUE	0	3304	1	0
S2	uicon	P3	B3	9	9	0	TRUE	0	4568	1	0
S2	uicon	P3	B3	10	11	1	TRUE	0	7344	2	0
S2	uicon	P3	B3	11	1	0	TRUE	0	4223	1	0
S2	uicon	P3	B3	12	7	0	TRUE	0	2697	1	0
S2	uicon	P3	B3	13	0	0	TRUE	0	4160	1	0
S2	uicon	P3	B3	14	5	0	TRUE	0	4704	1	0
S2	uicon	P3	B3	15	6	0	TRUE	0	3199	1	0
S2	ulabel	P1	B1	1	9	0	TRUE	0	3198	1	0
S2	ulabel	P1	B1	2	3	0	TRUE	0	3254	1	0
S2	ulabel	P1	B1	3	12	0	TRUE	0	2863	1	0
S2	ulabel	P1	B1	4	0	0	TRUE	0	4032	1	0
S2	ulabel	P1	B1	5	6	0	TRUE	0	3200	1	0
S2	ulabel	P1	B2	1	3	0	TRUE	0	4568	1	0
S2	ulabel	P1	B2	2	0	0	TRUE	0	2808	1	0
S2	ulabel	P1	B2	3	12	0	TRUE	0	2888	1	0
S2	ulabel	P1	B2	4	6	0	TRUE	0	3256	1	0
S2	ulabel	P1	B2	5	9	0	TRUE	0	6528	1	0
S2	ulabel	P1	B3	1	12	0	TRUE	0	3599	1	0
S2	ulabel	P1	B3	2	6	0	TRUE	0	3488	1	0
S2	ulabel	P1	B3	3	3	0	TRUE	0	2872	1	0
S2	ulabel	P1	B3	4	0	0	TRUE	0	3600	1	0
S2	ulabel	P1	B3	5	9	0	TRUE	0	3312	1	0
S2	ulabel	P2	B1	1	7	0	TRUE	0	3974	1	0
S2	ulabel	P2	B1	2	3	0	TRUE	0	3287	1	0
S2	ulabel	P2	B1	3	4	0	TRUE	0	4911	1	0
S2	ulabel	P2	B1	4	12	0	TRUE	0	3409	1	0
S2	ulabel	P2	B1	5	6	0	TRUE	0	3127	1	0
S2	ulabel	P2	B1	6	1	0	TRUE	0	3192	1	0
S2	ulabel	P2	B1	7	9	0	TRUE	0	4280	1	0
S2	ulabel	P2	B1	8	10	0	TRUE	0	4713	1	0
S2	ulabel	P2	B1	9	13	0	TRUE	0	3695	1	0
S2	ulabel	P2	B1	10	0	0	TRUE	0	3584	1	0
S2	ulabel	P2	B2	1	13	0	TRUE	0	3174	1	0
S2	ulabel	P2	B2	2	0	0	TRUE	0	3265	1	0
S2	ulabel	P2	B2	3	12	0	TRUE	0	3088	1	0
S2	ulabel	P2	B2	4	9	0	TRUE	0	4343	1	0
